,carpeta_numero,nombre_imagen,textura
36,2608552460668391018,"[['2021-07-01_23-55-07_UTC_4.jpg'], ['2608552460668391018_1.jpg'], ['2608552460668391018_2.jpg'], ['2608552460668391018_3.jpg']]","[[['graphic']], [['print']], [['graphic']], [['floral', 'print']]]"
37,2620183242415768183,"[['2021-07-18_01-03-24_UTC_2.jpg'], ['2620183242415768183_1.jpg']]","[[['print']], [['print']]]"
38,2623787758872591064,"[['2021-07-23_00-24-56_UTC_2.jpg'], ['2623787758872591064_1.jpg']]","[[['print']], [['print']]]"
39,2634639755204961821,"[['2021-08-06_23-45-55_UTC_2.jpg'], ['2634639755204961821_1.jpg']]","[[['floral']], [['print']]]"
40,2651275434039107981,"[['2021-08-29_22-38-02_UTC_3.jpg'], ['2651275434039107981_1.jpg'], ['2651275434039107981_2.jpg']]","[[['print']], [['print']], [['print']]]"
41,2662156614630491390,"[['2021-09-13_22-57-00_UTC_2.jpg'], ['2662156614630491390_1.jpg']]","[[['floral']], [['print']]]"
42,2666508193378793407,"[['2021-09-19_23-02-49_UTC_4.jpg'], ['2666508193378793407_1.jpg'], ['2666508193378793407_2.jpg'], ['2666508193378793407_3.jpg']]","[[['floral', 'print']], [['print']], [['floral', 'print']], [['print']]]"
43,2668694323704583889,"[['2021-09-22_23-26-16_UTC_1.jpg'], ['2021-09-22_23-26-16_UTC_2.jpg'], ['2668694323704583889_1.jpg']]","[[['floral']], [['floral', 'print']], [['floral']]]"
44,2681747289365554019,"[['2021-10-10_23-40-10_UTC_3.jpg'], ['2681747289365554019_1.jpg'], ['2681747289365554019_2.jpg']]","[[['print']], [['print']], [['floral']]]"
45,2692644429872810407,"[['2021-10-26_00-30-51_UTC_4.jpg'], ['2692644429872810407_1.jpg'], ['2692644429872810407_2.jpg'], ['2692644429872810407_3.jpg']]","[[['print']], [['print']], [['print']], [['print']]]"
46,2707861172408896097,"[['2021-11-16_00-23-48_UTC_3.jpg'], ['2707861172408896097_1.jpg'], ['2707861172408896097_2.jpg']]","[[['floral', 'print']], [['print']], [['floral', 'print']]]"
47,2712986644771892100,"[['2021-11-23_02-07-12_UTC_3.jpg'], ['2712986644771892100_1.jpg'], ['2712986644771892100_2.jpg']]","[[['floral']], [['print']], [['print']]]"
48,2715057531604136271,"[['2021-11-25_22-41-41_UTC_5.jpg'], ['2715057531604136271_1.jpg'], ['2715057531604136271_2.jpg'], ['2715057531604136271_3.jpg'], ['2715057531604136271_4.jpg']]","[[['print']], [['floral']], [['floral']], [['floral']], [['floral', 'print']]]"
49,2720914159385458048,"[['2021-12-04_00-37-45_UTC_4.jpg'], ['2720914159385458048_1.jpg'], ['2720914159385458048_2.jpg'], ['2720914159385458048_3.jpg']]","[[['floral']], [['floral']], [['floral', 'print']], [['floral']]]"
50,2737603284691861106,"[['2021-12-27_01-16-04_UTC_4.jpg'], ['2737603284691861106_1.jpg'], ['2737603284691861106_2.jpg'], ['2737603284691861106_3.jpg']]","[[['floral', 'print']], [['print']], [['floral']], [['floral', 'print']]]"
51,2742629501300328761,"[['2742629501300328761_1.jpg'], ['2742629501300328761_2.jpg']]","[[['print']], [['print']]]"
52,2751342500118627886,"[['2022-01-15_00-13-26_UTC_2.jpg'], ['2751342500118627886_1.jpg']]","[[['print']], [['floral']]]"
53,2754189577542656828,"[['2022-01-18_22-30-04_UTC_2.jpg'], ['2754189577542656828_1.jpg']]","[[['floral']], [['floral']]]"
54,2756430132454560633,[['2756430132454560633.jpg']],[[['floral']]]
55,2764372575868968714,"[['2022-02-01_23-41-52_UTC_2.jpg'], ['2764372575868968714_1.jpg']]","[[['print']], [['floral', 'print']]]"
56,2771633704278362182,"[['2022-02-12_00-08-26_UTC_2.jpg'], ['2771633704278362182_1.jpg']]","[[['print']], [['print']]]"
57,2778160435071983735,"[['2022-02-21_00-15-53_UTC_2.jpg'], ['2778160435071983735_1.jpg']]","[[['floral']], [['print']]]"
58,2790445467408937524,"[['2022-03-09_23-04-03_UTC_4.jpg'], ['2790445467408937524_1.jpg'], ['2790445467408937524_2.jpg'], ['2790445467408937524_3.jpg']]","[[['print']], [['floral', 'print']], [['print']], [['print']]]"
59,2799873511433429552,"[['2022-03-22_23-15-53_UTC_2.jpg'], ['2799873511433429552_1.jpg']]","[[['floral']], [['floral']]]"
60,2813652433625719991,"[['2022-04-10_23-32-09_UTC_2.jpg'], ['2813652433625719991_1.jpg']]","[[['floral']], [['floral']]]"
61,2817244591784973111,"[['2022-04-15_22-29-07_UTC_3.jpg'], ['2817244591784973111_1.jpg'], ['2817244591784973111_2.jpg']]","[[['floral']], [['floral']], [['floral']]]"
62,2829639399257466097,"[['2022-05-03_00-55-24_UTC.jpg'], ['2829639399257466097.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
63,2830333368396370656,"[['2022-05-03_23-54-11_UTC_2.jpg'], ['2830333368396370656_1.jpg']]","[[['print']], [['print']]]"
64,2850625285139773317,"[['2022-05-31_23-50-36_UTC_2.jpg'], ['2850625285139773317_1.jpg']]","[[['floral']], [['floral']]]"
65,2860799399757574974,"[['2022-06-15_00-44-45_UTC_2.jpg'], ['2860799399757574974_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
66,2862218580977605221,"[['2022-06-16_23-44-25_UTC_3.jpg'], ['2862218580977605221_1.jpg'], ['2862218580977605221_2.jpg']]","[[['floral', 'print']], [['floral']], [['floral']]]"
67,2866584614287253309,"[['2022-06-23_00-18-57_UTC_2.jpg'], ['2866584614287253309_1.jpg']]","[[['print']], [['print']]]"
68,2889065040343795120,"[['2022-07-24_00-43-32_UTC_2.jpg'], ['2889065040343795120_1.jpg']]","[[['print']], [['floral', 'print']]]"
69,2891198165848977677,"[['2022-07-26_23-21-41_UTC_2.jpg'], ['2891198165848977677_1.jpg']]","[[['floral']], [['floral']]]"
70,2895606885286694223,"[['2022-08-02_01-21-01_UTC_3.jpg'], ['2895606885286694223_1.jpg'], ['2895606885286694223_2.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
71,2903585943224128984,"[['2022-08-13_01-33-59_UTC_3.jpg'], ['2903585943224128984_1.jpg'], ['2903585943224128984_2.jpg']]","[[['print']], [['print']], [['floral']]]"
72,2944115790295344388,"[['2022-10-07_23-39-33_UTC_4.jpg'], ['2944115790295344388_1.jpg'], ['2944115790295344388_2.jpg'], ['2944115790295344388_3.jpg']]","[[['floral']], [['floral']], [['floral']], [['floral']]]"
73,2947782403564982777,"[['2022-10-13_01-04-27_UTC_3.jpg'], ['2947782403564982777_1.jpg'], ['2947782403564982777_2.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['print']]]"
74,2952077875720795007,"[['2952077875720795007_1.jpg'], ['2952077875720795007_2.jpg'], ['2952077875720795007_3.jpg']]","[[['floral']], [['graphic']], [['graphic']]]"
75,2960080687328365148,"[['2960080687328365148_1.jpg'], ['2960080687328365148_2.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
76,2962320731219745364,"[['2022-11-02_02-29-31_UTC_2.jpg'], ['2962320731219745364_1.jpg']]","[[['floral', 'print']], [['print']]]"
77,2999186525167180261,"[['2022-12-22_23-15-16_UTC_5.jpg'], ['2999186525167180261_1.jpg'], ['2999186525167180261_3.jpg'], ['2999186525167180261_4.jpg']]","[[['print']], [['floral']], [['graphic']], [['floral']]]"
78,3007921139717089271,"[['2023-01-04_00-29-23_UTC_6.jpg'], ['3007921139717089271_1.jpg'], ['3007921139717089271_2.jpg'], ['3007921139717089271_3.jpg'], ['3007921139717089271_4.jpg']]","[[['floral']], [['floral']], [['floral', 'print']], [['floral', 'print']], [['floral']]]"
79,3013743854712918251,"[['2023-01-12_01-18-05_UTC_3.jpg'], ['3013743854712918251_1.jpg'], ['3013743854712918251_2.jpg']]","[[['floral']], [['floral', 'print']], [['floral']]]"
80,3014452222620827516,"[['2023-01-13_00-45-29_UTC_6.jpg'], ['3014452222620827516_1.jpg'], ['3014452222620827516_2.jpg'], ['3014452222620827516_3.jpg'], ['3014452222620827516_4.jpg'], ['3014452222620827516_5.jpg']]","[[['print']], [['print']], [['floral']], [['floral']], [['print']], [['floral', 'print']]]"
81,3033310167731097415,[['3033310167731097415.jpg']],[[['print']]]
82,3043394140025552196,"[['2023-02-21_23-07-54_UTC_3.jpg'], ['3043394140025552196_1.jpg'], ['3043394140025552196_2.jpg']]","[[['floral']], [['graphic']], [['floral']]]"
83,3049229609438675714,"[['2023-03-02_00-21-57_UTC_3.jpg'], ['3049229609438675714_1.jpg'], ['3049229609438675714_2.jpg']]","[[['floral']], [['floral']], [['floral']]]"
84,3060081863242740405,"[['2023-03-16_23-43-26_UTC_4.jpg'], ['3060081863242740405_1.jpg'], ['3060081863242740405_2.jpg'], ['3060081863242740405_3.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral']], [['print']]]"
85,3070931799464172676,"[['2023-03-31_23-00-19_UTC_3.jpg'], ['3070931799464172676_1.jpg'], ['3070931799464172676_2.jpg']]","[[['floral']], [['floral']], [['floral', 'print']]]"
86,3073847980708827274,"[['2023-04-04_23-34-15_UTC_3.jpg'], ['3073847980708827274_1.jpg'], ['3073847980708827274_2.jpg']]","[[['print']], [['print']], [['print']]]"
87,3076058248767594934,"[['2023-04-08_00-45-40_UTC_2.jpg'], ['3076058248767594934_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
88,3081844580575942710,"[['2023-04-16_00-22-04_UTC_3.jpg'], ['3081844580575942710_1.jpg'], ['3081844580575942710_2.jpg']]","[[['print']], [['floral', 'print']], [['floral', 'print']]]"
89,3099963399278197762,"[['3099963399278197762_1.jpg'], ['3099963399278197762_2.jpg'], ['3099963399278197762_3.jpg'], ['3099963399278197762_4.jpg'], ['3099963399278197762_5.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
90,3108644839294741594,"[['2023-05-22_23-49-24_UTC_2.jpg'], ['3108644839294741594_1.jpg']]","[[['print']], [['floral', 'print']]]"
91,3115165281417420564,"[['2023-05-31_23-44-21_UTC_4.jpg'], ['3115165281417420564_1.jpg'], ['3115165281417420564_2.jpg']]","[[['floral', 'print']], [['floral']], [['print']]]"
92,3207294882905542946,"[['2023-10-06_02-29-26_UTC_3.jpg'], ['3207294882905542946_1.jpg'], ['3207294882905542946_2.jpg']]","[[['floral', 'print']], [['floral']], [['floral', 'print']]]"
93,3218817341307606734,"[['2023-10-22_00-02-30_UTC_2.jpg'], ['3218817341307606734_1.jpg']]","[[['floral']], [['print']]]"
